15,2/14/11,1,656
15,7/17/10,0,561
15,3/11/11,1,867
15,7/30/10,0,847
15,11/5/10,1,953
15,8/29/10,0,538
16,3/16/11,0,222
16,7/1/10,0,745
16,12/6/10,0,516
16,11/4/10,1,92
16,3/1/11,0,661
16,2/26/11,0,536
16,6/13/10,0,346
16,1/28/11,1,18
16,8/22/10,1,99
16,5/15/10,1,209
16,1/17/11,1,761
16,5/28/10,1,194
16,2/4/11,0,891
18,6/10/10,0,532
18,1/7/11,0,552
18,3/11/11,1,310
18,5/21/10,0,470
18,6/12/10,0,290
18,11/15/10,1,608
18,8/17/10,0,886
18,4/12/11,0,265
18,3/10/11,0,432
20,7/16/10,1,983
20,9/22/10,1,306
20,1/8/11,0,238
20,12/28/10,1,841
20,6/2/10,0,400
20,10/11/10,1,628
20,9/14/10,1,737
20,11/25/10,1,898
20,12/17/10,1,101
20,8/9/10,0,323
20,7/18/10,1,753
20,5/30/10,0,87
20,2/2/11,1,107
21,5/26/10,1,642
21,1/20/11,1,527
21,4/21/10,0,864
21,3/4/11,0,790
21,11/27/10,1,260
21,6/15/10,1,36
21,6/18/10,1,578
21,6/16/10,1,546
21,11/7/10,0,980
21,12/23/10,0,133
21,11/22/10,1,11
21,8/15/10,1,921
21,3/29/11,1,736
21,7/29/10,0,573
22,11/25/10,0,63
22,6/25/10,0,92
22,3/6/11,0,528
22,7/22/10,0,783
22,12/10/10,0,863
22,5/6/10,0,672
22,9/30/10,1,375
22,8/2/10,1,809
23,12/8/10,1,377
23,6/10/10,1,451
23,6/24/10,0,649
23,3/15/11,0,631
23,11/16/10,0,622
23,11/22/10,1,573
23,12/25/10,1,139
23,2/1/11,0,661
23,6/30/10,0,776
23,7/30/10,1,635
23,9/4/10,0,681
23,6/25/10,1,994
23,6/28/10,0,419
25,1/18/11,1,420
25,8/7/10,0,10
25,11/10/10,1,32
25,11/10/10,0,919
25,10/10/10,1,412
25,7/7/10,1,514
26,12/26/10,1,346
26,1/13/11,0,238
26,2/4/11,1,369
26,12/21/10,1,323
26,6/18/10,1,679
26,1/4/11,0,875
27,8/22/10,0,728
27,2/15/11,1,42
27,5/8/10,1,139
27,6/9/10,0,74
28,12/20/10,0,65
28,3/21/11,0,72
28,11/22/10,1,384
28,12/22/10,1,334
28,9/1/10,0,442
28,8/3/10,0,601
28,2/3/11,1,475
28,11/1/10,0,102
28,8/27/10,0,418
28,3/19/11,0,139
29,10/15/10,0,854
29,11/21/10,0,458
29,1/19/11,0,845
29,8/5/10,0,922
29,9/24/10,1,228
29,4/3/11,1,841
29,4/8/11,1,132
29,12/23/10,0,306
29,11/20/10,0,904
29,6/5/10,0,914
29,8/8/10,1,364
30,9/1/10,1,205
30,11/18/10,1,275
30,8/7/10,1,444
30,9/5/10,1,104
30,11/5/10,1,502
30,5/1/10,0,929
30,8/3/10,0,36
30,6/1/10,0,712
30,6/12/10,0,134
30,11/2/10,0,160
30,8/19/10,1,924
30,12/6/10,1,429
30,3/4/11,1,349
30,10/9/10,0,107
30,6/2/10,1,309
30,5/11/10,0,951
30,3/24/11,1,60
31,5/22/10,1,441
31,7/1/10,0,171
31,6/6/10,0,459
31,4/9/11,0,300
31,3/3/11,1,999
31,8/12/10,1,537
31,10/16/10,0,510
31,10/17/10,0,869
31,4/25/10,0,336
31,6/15/10,1,220
31,7/15/10,0,886
31,9/26/10,0,52
32,3/22/11,0,749
32,10/16/10,1,648
32,1/17/11,0,907
32,12/20/10,0,904
32,2/8/11,0,633
32,5/17/10,1,899
32,6/13/10,0,591
32,6/1/10,0,274
32,7/10/10,0,784
32,8/1/10,1,968
32,10/2/10,1,98
32,9/6/10,1,340
32,6/20/10,0,418
32,2/8/11,0,595
32,12/8/10,0,672
33,9/3/10,1,970
33,10/30/10,0,594
33,1/8/11,0,918
33,1/29/11,1,244
33,2/23/11,0,322
33,3/17/11,0,327
33,7/26/10,0,940
33,6/18/10,1,723
33,4/20/10,0,769
33,5/20/10,1,777
34,9/12/10,0,130
34,10/6/10,0,441
34,10/30/10,0,494
34,3/17/11,0,608
34,6/5/10,0,301
34,7/9/10,1,155
34,7/3/10,1,95
34,5/2/10,0,180
35,11/12/10,0,712
35,1/31/11,1,532
35,11/29/10,0,580
35,7/29/10,0,559
35,4/23/10,1,332
35,1/31/11,1,857
35,4/21/10,0,532
35,2/14/11,1,813
35,9/23/10,1,251
35,10/5/10,1,537
35,9/26/10,0,244
35,7/19/10,0,604
35,4/20/10,1,274
35,1/4/11,1,203
35,5/15/10,1,760
35,11/8/10,1,878
36,12/8/10,0,154
36,12/25/10,1,491
36,7/18/10,0,603
36,7/11/10,0,962
36,5/19/10,0,352
37,5/30/10,1,612
38,11/8/10,1,160
38,7/15/10,0,401
38,9/2/10,1,733
38,1/14/11,0,647
38,6/1/10,0,381
38,9/5/10,0,883
38,6/9/10,0,381
38,6/2/10,1,634
38,6/13/10,1,704
39,10/6/10,0,243
39,2/4/11,1,819
39,3/21/11,0,190
39,1/11/11,0,795
39,6/18/10,1,131
39,6/5/10,0,349
39,6/3/10,1,857
39,4/20/10,0,200
39,3/30/11,0,571
39,4/5/11,1,226
39,12/10/10,1,672
39,12/7/10,1,520
39,5/7/10,0,193
39,4/21/10,1,581
39,6/15/10,1,48
40,12/16/10,0,427
40,7/16/10,1,126
40,3/24/11,1,585
40,9/19/10,1,603
40,5/8/10,0,78
40,9/28/10,0,242
40,7/25/10,1,262
40,7/9/10,0,42
40,10/10/10,1,417
40,9/17/10,1,926
41,10/24/10,1,576
41,6/18/10,1,41
41,5/27/10,1,276
41,2/5/11,1,548
41,3/2/11,0,679
41,3/15/11,0,189
41,3/6/11,1,820
41,5/5/10,0,454
41,9/18/10,1,941
41,7/1/10,1,616
41,1/27/11,1,4
41,8/27/10,0,698
41,11/8/10,1,942
42,6/8/10,0,904
42,2/25/11,1,101
42,2/24/11,1,34
42,10/3/10,0,432
42,11/20/10,0,20
43,10/15/10,0,276
43,6/22/10,0,870
43,8/16/10,0,126
43,2/3/11,0,437
44,12/23/10,1,133
44,2/1/11,0,707
44,5/24/10,1,8
44,12/1/10,1,514
44,9/2/10,1,107
44,2/3/11,0,572
44,12/14/10,1,834
44,10/23/10,1,811
44,7/25/10,0,186
44,5/16/10,1,478
44,8/21/10,1,302
44,3/2/11,0,98
44,9/30/10,0,329
45,3/10/11,0,241
45,4/6/11,1,750
45,6/18/10,1,644
45,10/25/10,1,781
45,7/23/10,0,109
45,8/10/10,0,574
45,12/21/10,0,393
45,6/5/10,0,964
45,7/17/10,1,315
45,9/20/10,1,254
45,3/1/11,1,375
45,8/4/10,0,409
45,11/5/10,0,241
45,1/13/11,1,353
45,3/10/11,0,574
45,12/21/10,0,569
46,10/12/10,1,805
46,7/22/10,0,311
46,4/7/11,1,683
46,5/13/10,0,502
46,2/26/11,0,283
46,1/6/11,1,439
46,5/27/10,0,476
46,1/10/11,1,240
46,9/6/10,1,466
46,7/10/10,0,175
46,1/25/11,0,211
46,8/14/10,1,118
46,5/4/10,1,350
46,10/31/10,0,200
47,6/10/10,0,811
47,5/22/10,0,733
47,9/29/10,0,95
47,9/24/10,1,663
47,3/22/11,1,375
47,5/5/10,1,921
47,11/13/10,0,544
47,3/14/11,1,833
47,7/5/10,1,827
47,5/4/10,0,149
47,5/10/10,1,49
47,2/28/11,0,735
47,1/17/11,0,566
47,6/13/10,0,901
47,1/1/11,0,276
47,3/12/11,1,608
47,8/17/10,0,346
48,5/11/10,0,738
48,9/12/10,1,469
48,11/15/10,0,831
48,12/13/10,1,257
48,12/29/10,1,284
48,4/20/10,0,585
48,7/23/10,0,659
48,3/1/11,1,248
48,7/24/10,0,230
48,1/20/11,1,750
48,5/31/10,0,742
48,11/2/10,1,958
48,3/19/11,1,871
48,12/22/10,0,394
48,8/3/10,1,360
49,8/21/10,1,942
49,9/13/10,1,770
49,8/14/10,0,63
49,5/20/10,1,773
49,5/19/10,1,516
49,9/17/10,0,747
49,5/5/10,1,928
50,5/10/10,1,524
50,4/23/10,0,109
50,3/11/11,0,868
50,10/13/10,0,362
50,3/4/11,1,798
50,6/18/10,1,701
50,8/24/10,1,894
50,5/14/10,0,708
50,5/10/10,1,519
50,9/22/10,0,784
50,9/13/10,0,278
50,1/9/11,0,431
50,9/18/10,1,784
50,3/4/11,1,426
50,4/9/11,0,96
50,6/29/10,0,452
50,12/22/10,1,31
50,11/1/10,0,960
51,3/19/11,1,837
51,8/27/10,1,683
51,4/2/11,0,133
51,11/19/10,0,948
51,11/30/10,1,712
52,7/25/10,0,802
52,11/8/10,0,517
54,3/31/11,1,118
54,9/29/10,1,822
54,9/13/10,1,877
54,7/26/10,1,272
54,1/18/11,0,538
54,7/27/10,1,192
54,5/28/10,1,112
54,8/15/10,0,522
54,6/15/10,1,307
54,3/17/11,1,473
54,1/18/11,1,957
54,7/26/10,0,899
54,9/12/10,1,988
55,8/10/10,0,622
55,6/29/10,0,791
55,10/31/10,1,357
56,12/8/10,1,601
57,6/26/10,1,592
57,9/26/10,1,227
57,7/17/10,1,658
57,10/20/10,1,23
57,4/7/11,0,794
58,8/30/10,0,972
58,3/17/11,1,792
58,4/22/10,0,259
58,2/24/11,0,943
58,9/1/10,1,600
58,2/10/11,0,254
58,3/23/11,0,546
58,6/26/10,0,971
58,3/19/11,0,102
59,2/22/11,0,284
59,5/26/10,1,249
59,3/11/11,0,630
59,8/20/10,0,687
59,12/28/10,1,648
59,8/24/10,1,768
59,7/26/10,0,117
59,6/14/10,1,671
59,8/29/10,0,507
59,8/29/10,0,879
60,6/19/10,1,599
60,2/8/11,1,992
60,8/29/10,0,396
60,7/15/10,1,507
60,5/4/10,0,115
60,4/27/10,1,609
60,1/25/11,0,499
60,6/20/10,1,189
60,11/22/10,0,750
60,11/12/10,0,319
60,9/16/10,0,864
60,3/16/11,1,147
60,1/9/11,1,494
60,11/18/10,1,228
61,2/24/11,1,913
61,6/29/10,1,99
61,10/20/10,1,38
61,10/18/10,1,205
61,3/14/11,1,31
61,3/31/11,0,236
61,2/24/11,1,643
61,7/7/10,1,864
62,8/17/10,0,589
62,4/22/10,1,128
62,5/6/10,1,297
62,7/3/10,0,398
62,5/3/10,0,436
62,4/20/10,1,825
62,6/19/10,1,616
62,1/20/11,0,680
62,2/21/11,0,109
62,6/21/10,0,647
62,11/13/10,0,655
62,8/11/10,1,507
62,10/23/10,0,65
62,7/14/10,1,880
62,4/24/10,1,943
62,5/24/10,1,28
62,8/19/10,1,952
62,10/15/10,0,554
62,3/28/11,1,108
63,3/5/11,1,934
63,10/16/10,0,84
63,12/8/10,1,421
63,7/23/10,1,210
63,9/14/10,0,151
63,8/5/10,1,640
63,5/29/10,1,965
63,12/2/10,0,194
63,5/6/10,1,791
63,4/5/11,1,995
63,10/19/10,1,980
63,7/8/10,1,375
63,9/5/10,0,656
63,2/14/11,1,528
63,2/22/11,0,633
63,6/25/10,0,620
63,1/31/11,1,875
63,5/28/10,1,367
64,6/12/10,0,728
64,12/18/10,1,637
64,9/15/10,1,24
64,12/11/10,0,202
64,6/8/10,1,935
65,2/28/11,0,943
65,4/1/11,1,810
65,4/30/10,1,181
65,7/30/10,1,540
65,10/31/10,1,632
65,7/27/10,1,295
66,2/15/11,0,422
66,12/1/10,1,402
66,9/21/10,0,293
66,9/7/10,1,661
66,6/12/10,1,607
66,4/19/10,0,273
67,1/18/11,1,78
67,10/15/10,0,163
67,11/2/10,0,375
67,2/28/11,1,189
67,5/8/10,1,705
67,3/31/11,0,60
67,3/12/11,0,146
68,4/25/10,1,925
68,1/25/11,0,905
68,3/6/11,0,555
68,1/25/11,1,755
68,6/9/10,1,857
68,4/4/11,0,629
68,1/24/11,0,80
68,6/7/10,1,19
68,1/21/11,0,898
68,8/5/10,0,582
68,12/8/10,0,193
68,11/5/10,0,622
68,7/17/10,1,580
68,1/24/11,1,589
68,1/7/11,0,582
68,11/14/10,1,229
68,3/23/11,0,801
68,1/3/11,1,408
69,7/1/10,0,755
69,9/13/10,1,632
69,7/25/10,0,820
69,6/15/10,1,598
69,2/19/11,0,41
69,5/21/10,0,60
69,7/30/10,1,844
69,11/27/10,0,324
70,8/15/10,0,55
70,10/17/10,1,388
70,12/13/10,0,257
70,5/14/10,1,750
71,2/11/11,1,320
71,1/18/11,1,213
71,7/19/10,1,633
71,3/29/11,1,847
71,6/10/10,1,358
71,10/19/10,0,772
72,12/26/10,0,508
72,7/18/10,1,972
72,9/18/10,1,863
72,6/10/10,1,385
72,8/1/10,1,587
72,4/21/10,0,648
72,3/31/11,0,369
72,2/24/11,1,360
72,12/16/10,0,613
72,7/20/10,1,37
72,6/2/10,0,314
72,9/20/10,1,152
72,1/3/11,0,807
72,10/31/10,1,556
73,10/13/10,1,672
73,10/31/10,0,455
73,2/6/11,0,947
73,7/4/10,1,422
73,8/14/10,1,546
73,5/11/10,1,372
73,3/27/11,0,424
73,8/17/10,1,154
73,5/8/10,0,739
74,3/2/11,0,744
74,10/3/10,0,904
74,7/22/10,1,471
74,6/26/10,1,941
74,1/26/11,0,387
74,3/26/11,1,787
74,8/14/10,1,913
74,11/17/10,1,279
74,5/27/10,0,74
74,8/1/10,1,121
74,6/29/10,0,626
74,8/14/10,1,349
74,5/5/10,0,328
74,3/24/11,1,681
74,5/16/10,0,350
74,5/14/10,1,240
74,6/20/10,0,897
74,4/13/11,0,270
74,10/14/10,1,342
75,12/1/10,1,697
76,4/5/11,0,59
76,4/29/10,0,955
76,6/19/10,1,553
76,7/19/10,0,200
76,10/6/10,1,644
76,11/10/10,0,555
76,9/16/10,0,239
76,1/22/11,0,6
76,12/2/10,0,314
76,6/16/10,1,921
76,10/27/10,0,104
76,9/23/10,0,596
76,11/13/10,1,648
77,8/12/10,1,488
77,5/18/10,1,751
77,2/24/11,1,31
77,2/16/11,0,652
77,7/9/10,1,622
77,11/10/10,0,737
78,1/16/11,0,625
78,10/23/10,1,6
78,2/1/11,1,914
78,5/14/10,1,491
78,10/11/10,1,407
78,3/26/11,0,538
78,7/23/10,0,508
78,9/18/10,0,402
78,2/5/11,0,703
78,6/28/10,1,278
78,12/5/10,1,886
78,9/4/10,1,456
79,9/23/10,0,782
79,11/12/10,1,570
79,12/19/10,0,59
79,3/5/11,0,443
80,7/10/10,0,860
80,12/8/10,0,58
80,2/24/11,1,336
80,12/1/10,0,794
80,6/7/10,1,194
80,7/30/10,0,136
80,5/7/10,1,883
80,10/22/10,0,974
81,3/21/11,1,661
81,12/7/10,0,758
81,6/3/10,0,304
81,11/16/10,0,296
81,4/28/10,1,359
81,5/29/10,0,867
81,5/23/10,0,185
81,12/28/10,0,922
81,7/23/10,1,680
81,9/1/10,0,986
81,4/26/10,0,599
81,3/1/11,0,852
81,2/24/11,0,389
81,7/20/10,0,657
82,2/9/11,1,709
82,2/20/11,1,417
82,1/4/11,1,954
82,10/22/10,1,928
82,1/29/11,0,518
82,12/20/10,0,495
82,3/1/11,1,984
82,6/3/10,1,453
82,3/28/11,1,460
82,5/23/10,1,688
82,1/18/11,0,208
82,7/1/10,0,958
83,3/10/11,0,171
83,3/8/11,1,731
84,4/29/10,1,900
84,7/12/10,1,270
84,9/8/10,0,227
84,9/10/10,0,29
84,4/24/10,1,743
84,1/2/11,0,811
84,5/28/10,0,545
84,10/15/10,0,160
84,2/17/11,1,644
84,1/9/11,1,943
84,3/10/11,1,290
84,12/31/10,1,68
84,5/9/10,0,349
84,1/10/11,0,935
85,2/15/11,1,842
85,8/3/10,0,60
85,3/25/11,0,105
85,9/19/10,0,285
85,10/21/10,0,359
85,10/23/10,0,527
85,4/9/11,1,22
85,1/14/11,0,181
85,8/25/10,1,954
86,5/9/10,1,110
87,7/29/10,1,789
87,11/12/10,0,10
87,9/6/10,1,271
87,9/30/10,0,372
87,4/10/11,0,328
87,6/21/10,0,574
87,1/6/11,0,769
87,8/11/10,1,477
87,12/3/10,0,122
87,3/11/11,0,999
87,8/25/10,1,603
87,9/21/10,1,281
87,12/24/10,0,782
87,1/6/11,0,833
87,11/6/10,1,418
88,3/27/11,0,650
88,12/9/10,0,837
88,6/26/10,0,863
88,10/16/10,0,577
88,10/7/10,0,394
88,3/23/11,1,850
88,11/9/10,0,658
88,5/9/10,0,952
88,8/9/10,1,203
88,11/30/10,0,249
88,5/3/10,0,389
89,11/10/10,1,376
89,10/22/10,1,775
89,9/16/10,0,349
89,9/22/10,0,887
89,5/14/10,0,336
89,11/8/10,0,78
89,10/9/10,1,462
89,3/13/11,0,979
89,7/27/10,0,711
89,2/5/11,1,556
89,12/31/10,0,313
89,7/16/10,0,501
89,12/27/10,0,209
89,11/5/10,1,697
90,3/18/11,0,51
90,2/7/11,1,732
90,4/8/11,0,752
90,6/1/10,0,953
91,8/25/10,0,154
91,6/5/10,1,311
91,9/4/10,1,658
92,3/21/11,0,985
92,6/1/10,1,297
92,5/13/10,1,722
92,7/3/10,0,45
92,4/9/11,0,99
92,12/29/10,1,953
92,9/5/10,1,23
92,5/1/10,1,177
92,5/24/10,0,825
92,3/25/11,1,787
92,9/21/10,0,894
92,9/9/10,0,74
93,5/6/10,1,341
93,7/17/10,0,376
93,3/22/11,0,722
93,12/4/10,1,455
93,11/17/10,1,467
93,11/19/10,1,233
93,9/5/10,1,665
93,12/28/10,0,112
93,5/27/10,0,5
93,7/12/10,0,123
93,8/21/10,1,279
93,2/12/11,1,606
93,9/11/10,0,610
93,7/4/10,0,372
93,12/13/10,0,43
93,7/24/10,0,252
94,6/26/10,0,783
94,9/17/10,0,775
94,6/27/10,1,702
94,2/18/11,1,491
94,5/1/10,1,707
94,8/5/10,0,815
94,8/14/10,0,452
94,6/8/10,0,242
94,3/28/11,0,843
94,2/2/11,0,621
94,12/21/10,0,309
94,11/8/10,1,83
94,10/11/10,0,954
94,2/10/11,1,695
94,2/15/11,1,453
94,8/14/10,1,71
94,3/31/11,1,19
94,8/8/10,0,296
94,1/21/11,0,941
95,11/5/10,0,694
95,7/17/10,0,447
95,7/24/10,1,392
95,8/25/10,1,929
95,1/25/11,0,714
95,10/17/10,0,55
95,8/5/10,1,671
95,6/29/10,1,33
95,8/9/10,1,994
95,11/25/10,0,171
95,6/7/10,0,70
95,4/22/10,1,468
95,4/21/10,0,333
95,12/5/10,0,76
95,7/16/10,1,515
96,11/23/10,0,736
96,3/24/11,1,773
96,4/6/11,1,150
96,6/23/10,0,833
96,11/14/10,0,61
96,12/19/10,1,680
96,9/21/10,0,955
96,3/2/11,1,582
96,11/3/10,0,595
96,3/20/11,0,747
96,10/20/10,1,236
96,8/2/10,0,62
96,7/24/10,1,137
96,11/9/10,1,670
96,6/13/10,1,406
96,2/16/11,1,533
96,5/27/10,1,152
97,8/17/10,0,834
97,10/18/10,0,421
97,1/6/11,1,732
97,12/18/10,1,676
97,9/1/10,1,435
97,9/27/10,1,522
97,6/15/10,0,864
97,5/9/10,1,453
97,12/24/10,0,523
97,2/15/11,1,965
97,9/15/10,0,935
97,3/19/11,1,663
97,1/22/11,1,55
97,3/12/11,1,355
97,5/25/10,0,710
97,2/13/11,0,619
97,11/19/10,1,819
97,9/12/10,1,978
98,1/16/11,0,94
98,10/8/10,0,807
98,9/28/10,0,552
98,12/12/10,0,115
98,10/15/10,0,688
98,11/10/10,1,391
98,9/17/10,0,290
98,9/28/10,0,483
98,1/27/11,0,310
98,9/16/10,0,626
98,10/8/10,0,814
98,3/18/11,1,287
98,1/8/11,0,722
98,10/19/10,1,618
98,9/21/10,1,341
98,9/29/10,1,677
99,7/4/10,0,849
99,6/17/10,0,580
99,5/2/10,1,49
99,6/16/10,1,908
99,4/20/10,1,617
99,6/9/10,0,646
99,3/31/11,1,779
99,10/25/10,1,870
99,6/2/10,0,623
99,5/22/10,1,607
100,10/4/10,1,478
100,5/15/10,0,707
100,2/13/11,0,878
100,6/15/10,1,929
101,4/12/11,1,911
101,7/10/10,0,897
101,12/5/10,0,63
101,2/12/11,0,636
101,11/6/10,0,548
101,10/20/10,0,535
102,10/6/10,0,178
102,2/13/11,0,33
102,1/24/11,0,675
102,10/27/10,1,653
103,9/8/10,0,696
103,6/11/10,0,535
103,10/1/10,1,910
103,1/31/11,0,219
103,6/21/10,1,383
103,9/30/10,1,492
103,12/19/10,0,783
103,3/12/11,1,456
103,9/4/10,0,647
103,12/16/10,0,513
103,7/25/10,1,820
104,2/6/11,0,68
104,3/14/11,0,150
104,3/24/11,0,918
104,5/15/10,1,945
104,7/18/10,1,146
104,4/7/11,1,850
104,9/22/10,0,300
104,2/12/11,1,733
104,7/16/10,1,723
104,4/3/11,0,902
104,2/12/11,1,372
104,4/3/11,0,74
104,1/30/11,1,38
104,3/11/11,0,465
104,9/18/10,1,172
104,3/6/11,1,970
104,1/19/11,1,326
105,8/4/10,0,35
105,4/6/11,0,192
105,1/7/11,0,185
105,3/15/11,1,563
105,7/23/10,0,114
105,10/7/10,1,37
105,7/11/10,0,96
105,2/11/11,1,633
106,12/25/10,0,716
106,3/14/11,1,400
106,4/22/10,1,130
106,8/10/10,1,668
106,6/5/10,0,646
107,5/28/10,1,783
107,8/30/10,0,655
107,9/29/10,0,132
107,12/26/10,1,653
107,8/14/10,1,157
107,3/31/11,0,361
107,3/16/11,0,355
107,6/30/10,0,27
107,4/1/11,1,263
107,7/29/10,1,980
107,12/19/10,0,989
107,1/7/11,0,632
107,8/22/10,1,263
107,11/7/10,1,653
108,5/6/10,1,755
108,6/2/10,0,235
108,5/20/10,1,933
108,9/21/10,0,565
108,1/16/11,0,615
108,9/13/10,1,588
108,9/18/10,1,788
108,2/28/11,0,409
108,2/4/11,1,888
108,4/12/11,0,145
108,12/3/10,1,658
108,2/24/11,1,651
108,1/31/11,0,84
108,2/9/11,0,328
108,1/23/11,1,538
108,10/13/10,0,960
108,9/15/10,1,864
110,10/21/10,0,633
110,5/15/10,1,301
110,5/11/10,1,341
111,5/10/10,0,502
111,9/13/10,0,488
111,7/1/10,1,396
111,1/18/11,1,85
111,1/11/11,1,947
111,8/14/10,1,492
111,6/18/10,0,955
111,8/31/10,1,554
111,3/5/11,1,509
111,10/15/10,1,911
111,8/22/10,0,634
111,8/25/10,1,284
111,12/17/10,0,603
111,11/28/10,1,99
111,4/25/10,1,480
112,9/21/10,0,203
112,10/19/10,0,646
112,7/24/10,0,308
112,8/22/10,0,892
112,5/3/10,1,651
112,7/28/10,1,455
112,1/22/11,0,666
112,3/7/11,1,187
112,10/22/10,0,821
112,12/17/10,1,51
112,3/23/11,1,324
112,11/3/10,0,198
112,9/10/10,1,679
112,12/29/10,1,498
112,7/8/10,0,307
112,8/31/10,1,339
112,6/21/10,1,263
112,6/26/10,1,309
113,7/29/10,1,817
113,10/24/10,1,269
113,1/19/11,1,577
113,11/28/10,1,768
113,5/16/10,0,468
113,2/7/11,1,248
113,10/25/10,0,2
115,12/23/10,1,900
115,8/3/10,0,972
115,3/3/11,0,500
115,12/1/10,1,912
115,8/21/10,1,831
115,12/27/10,1,98
115,8/7/10,1,297
115,10/21/10,0,509
115,1/12/11,0,632
115,10/21/10,1,477
115,10/7/10,0,624
115,12/10/10,1,952
115,6/19/10,1,968
115,2/12/11,0,542
115,4/11/11,1,795
115,3/29/11,0,871
115,8/21/10,1,985
115,2/5/11,1,436
115,3/21/11,1,54
116,10/22/10,0,929
117,11/29/10,1,798
117,12/17/10,1,18
117,1/28/11,0,325
117,9/23/10,0,202
117,4/1/11,0,989
117,4/22/10,1,897
117,7/5/10,0,642
117,12/21/10,0,424
117,2/2/11,1,47
117,7/22/10,0,225
117,8/20/10,0,104
117,8/17/10,1,244
117,4/26/10,0,656
117,8/13/10,0,34
117,5/29/10,0,567
118,11/28/10,1,440
118,12/11/10,1,910
118,9/7/10,0,661
118,9/21/10,0,159
118,5/15/10,0,755
118,6/6/10,0,482
118,8/13/10,0,885
118,11/23/10,1,127
118,6/11/10,0,843
118,10/19/10,0,437
118,3/18/11,1,971
118,4/3/11,0,199
118,11/9/10,0,483
118,9/9/10,0,880
118,11/14/10,0,954
118,4/2/11,1,141
118,9/6/10,1,98
118,3/26/11,0,332
119,7/29/10,0,213
119,3/19/11,0,418
119,8/28/10,1,951
119,7/23/10,0,534
119,6/23/10,0,698
119,2/12/11,1,388
119,8/2/10,1,44
119,6/13/10,1,275
119,11/6/10,1,595
120,7/29/10,1,329
120,11/13/10,0,913
120,3/25/11,0,378
120,4/2/11,1,591
120,7/31/10,1,303
120,5/2/10,0,164
120,7/12/10,0,912
120,12/7/10,1,356
120,6/5/10,0,19
121,5/22/10,0,671
121,8/14/10,1,942
121,6/17/10,0,970
121,6/2/10,1,132
122,6/10/10,1,302
122,1/3/11,1,294
122,6/23/10,0,988
122,12/29/10,0,697
124,4/20/10,0,308
124,7/30/10,1,17
124,9/15/10,1,223
124,7/3/10,1,779
124,8/12/10,1,648
125,5/2/10,0,471
125,12/8/10,0,423
125,10/20/10,0,632
125,5/4/10,1,33
125,3/26/11,1,88
125,9/23/10,1,142
125,10/4/10,1,819
125,2/3/11,1,891
